"800","EZB","EUR","SEK","79949382","0.82122","1","1"
"800","EZB","EUR","SEK","79949376","0.82878","1","1"
"800","EZB","EUR","SEK","79949375","0.82768","1","1"
"800","EZB","EUR","SEK","79949370","0.82960","1","1"
"800","EZB","EUR","SEK","79949295","0.84076","1","1"
"800","EZB","EUR","SEK","79949294","0.84154","1","1"
"800","EZB","EUR","SEK","79949293","0.83942","1","1"
"800","EZB","EUR","SEK","79949292","0.83633","1","1"
"800","EZB","EUR","SEK","79949291","0.84005","1","1"
"800","EZB","EUR","SEK","79949288","0.83292","1","1"
"800","EZB","EUR","SEK","79949281","0.82960","1","1"
"800","EZB","EUR","SEK","79949473","0.79853","1","1"
"800","EZB","EUR","SEK","79949390","0.81706","1","1"
"800","EZB","EUR","SEK","79969877","0.93301","1","1"
"800","EZB","EUR","SEK","79969876","0.92963","1","1"
"800","EZB","EUR","SEK","79969872","0.91996","1","1"
"800","EZB","EUR","SEK","79969869","0.93041","1","1"
"800","EZB","EUR","SEK","79969794","0.91659","1","1"
"800","EZB","EUR","SEK","79969793","0.92481","1","1"
"800","EZB","EUR","SEK","79969792","0.92687","1","1"
"800","EZB","EUR","SEK","79969788","0.93406","1","1"
"800","EZB","EUR","SEK","79969787","0.93188","1","1"
"800","EZB","EUR","SEK","79969785","0.92653","1","1"
"800","EZB","EUR","SEK","79969782","0.93318","1","1"
"800","EZB","EUR","SEK","79969781","0.93336","1","1"
"800","EZB","EUR","SEK","79969780","0.93310","1","1"
"800","EZB","EUR","SEK","79969779","0.92911","1","1"
"800","EZB","EUR","SEK","79969778","0.92268","1","1"
"800","EZB","EUR","SEK","79969775","0.93275","1","1"
"800","EZB","EUR","SEK","79969774","0.92816","1","1"
"800","EZB","EUR","SEK","79969882","0.93879","1","1"
"800","EZB","EUR","SEK","79978789","0.98902","1","1"
"800","EZB","EUR","SEK","79978788","0.99334","1","1"
"800","EZB","EUR","SEK","79978787","0.98464","1","1"
"800","EZB","EUR","SEK","79978783","0.97924","1","1"
"800","EZB","EUR","SEK","79978782","0.97021","1","1"
"800","EZB","EUR","SEK","79978781","0.97656","1","1"
"800","EZB","EUR","SEK","79978780","0.97343","1","1"
"800","EZB","EUR","SEK","79978779","0.97513","1","1"
"800","EZB","EUR","SEK","79978776","0.97257","1","1"
"800","EZB","EUR","SEK","79978775","0.97125","1","1"
"800","EZB","EUR","SEK","79978772","0.96376","1","1"
"800","EZB","EUR","SEK","79978769","0.95951","1","1"
"800","EZB","EUR","SEK","79978768","0.95356","1","1"
"800","EZB","EUR","SEK","79969893","0.95347","1","1"
"800","EZB","EUR","SEK","79969891","0.96367","1","1"
"800","EZB","EUR","SEK","79969889","0.95211","1","1"
"800","EZB","EUR","SEK","79969886","0.94796","1","1"
"800","EZB","EUR","SEK","79969885","0.94545","1","1"
"800","EZB","EUR","SEK","79969884","0.95003","1","1"
"800","EZB","EUR","SEK","79969773","0.92997","1","1"
"800","EZB","EUR","SEK","79969591","0.93809","1","1"
"800","EZB","EUR","SEK","79969589","0.92550","1","1"
"800","EZB","EUR","SEK","79969583","0.92285","1","1"
"800","EZB","EUR","SEK","79969582","0.91575","1","1"
"800","EZB","EUR","SEK","79969577","0.91149","1","1"
"800","EZB","EUR","SEK","79969576","0.91374","1","1"
"800","EZB","EUR","SEK","79969575","0.90843","1","1"
"800","EZB","EUR","SEK","79969574","0.91133","1","1"
"800","EZB","EUR","SEK","79969571","0.90703","1","1"
"800","EZB","EUR","SEK","79969570","0.91274","1","1"
"800","EZB","EUR","SEK","79969569","0.89839","1","1"
"800","EZB","EUR","CHF","79978891","0.98941","1","1"
"800","EZB","EUR","SEK","79969497","0.88976","1","1"
"800","EZB","EUR","SEK","79969494","0.89142","1","1"
"800","EZB","EUR","CHF","79978892","0.99870","1","1"
"800","EZB","EUR","SEK","79969493","0.88152","1","1"
"800","EZB","EUR","CHF","79978893","1.00452","1","1"
"800","EZB","EUR","SEK","79969492","0.87512","1","1"
"800","EZB","EUR","SEK","79969491","0.87451","1","1"
"800","EZB","EUR","CHF","79978895","1.00563","1","1"
"800","EZB","EUR","SEK","79969487","0.86229","1","1"
"800","EZB","EUR","CHF","79978898","1.00261","1","1"
"800","EZB","EUR","SEK","79969486","0.86821","1","1"
"800","EZB","EUR","CHF","79978968","1.01379","1","1"
"800","EZB","EUR","SEK","79969485","0.86964","1","1"
"800","EZB","EUR","CHF","79978970","1.01833","1","1"
"800","EZB","EUR","SEK","79969484","0.87275","1","1"
"800","EZB","EUR","SEK","79969483","0.87017","1","1"
"800","EZB","EUR","CHF","79979191","1.03231","1","1"
"800","EZB","EUR","SEK","79969592","0.94500","1","1"
"800","EZB","EUR","CHF","79979192","1.03114","1","1"
"800","EZB","EUR","SEK","79969771","0.92747","1","1"
"800","EZB","EUR","CHF","79979193","1.03210","1","1"
"800","EZB","EUR","SEK","79969696","0.92593","1","1"
"800","EZB","EUR","CHF","79979268","1.02218","1","1"
"800","EZB","EUR","SEK","79969695","0.91583","1","1"
"800","EZB","EUR","SEK","79969693","0.91216","1","1"
